Sr.No.,Accord Code,Company Name,RPTS_Year End,RPTS_Sales,RPTS_Rent Income,RPTS_Dividend Income,RPTS_Interest Income,RPTS_Forex Gain,RPTS_Discount Income,RPTS_Commission Income,RPTS_Claims Received,RPTS_Other Income,RPTS_Purchases,RPTS_Interest Expenses,RPTS_Director Remuneration,RPTS_Rent Expense,RPTS_Expenses,RPTS_Dividend Expense,RPTS_Discount Expense,RPTS_Commission Expense,RPTS_Claims Paid,RPTS_Expenses Recovered,RPTS_Profit on Sale of Assets,RPTS_Profit on Sale of Investments,RPTS_Provision Written Back,RPTS_Reimbursement Income,RPTS_Sale of Assets,RPTS_Sale of Investments,RPTS_Other Non Operating income,RPTS_Diminution on Investments,RPTS_Donations,RPTS_Forex Loss,RPTS_Loss on Sale of Assets,RPTS_Loss on Sale of Investments,RPTS_Provision for Doubtful Debts & Advances,RPTS_Purchase of Assets,RPTS_Purchase of Investments,RPTS_Provision Write offs,RPTS_Reimbursement Expense,RPTS_Other Non Operating Expenses
25680,228903,Powergrid Himachal Transmission Ltd.,202203,,,,,,,,,,,8.19,2.13,,3.12,,,,,,,,,,,,,,,,,,,,,,,
25681,302025,POWERGRID Infrastructure Investment Trust.,202403,,,210.97,734.43,,,,,,,,,,173.79,,,,,,,,,,,,,,,,,,,,,,,
25682,302025,POWERGRID Infrastructure Investment Trust.,202303,,,294.51,754.53,,,,,,,,,,163.84,,,,,,,,,,,,,,,,,,,,,,,
25683,302025,POWERGRID Infrastructure Investment Trust.,202203,,,332.29,640.84,,,,,,,,,,113.57,,,,,,,,,,,,,,,,,,,,,,,
25684,255171,Powergrid NM Transmission Ltd.,202403,3.50,,,,,,,,,2.92,,,,0.78,46.15,,,,,,,,,,,,,,,,,,,,,,
25685,255171,Powergrid NM Transmission Ltd.,202303,,,,,,,,,,3.01,70.61,,,,,,,,,,,,,,,,,,,,,,,,,,
25686,255171,Powergrid NM Transmission Ltd.,202203,,,,,,,,,,,70.60,,,2.90,,,,,,,,,,,,,,,,,,,,,,,
25687,271927,Powergrid Unchahar Transmission Ltd.,202403,8.44,,,,,,,,,1.45,2.69,0.14,,6.45,14.32,,,,,,,,,,,,,,,,,,,,,,
25688,271927,Powergrid Unchahar Transmission Ltd.,202303,7.89,,,,,,,,,1.37,2.78,0.13,,5.92,11.28,,,,,,,,,,,,,,,,,,,,,,
25689,271927,Powergrid Unchahar Transmission Ltd.,202203,9.46,,,,,,,,,1.32,2.90,0.11,,4.98,13.35,,,,,,,,,,,,,,,,,,,,,,
25690,269074,Powergrid Vemagiri Transmission Ltd.,202203,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,
25691,216537,Powerlinks Transmission Limited,202403,,,,,,,,,0.96,,,3.44,,130.81,,,,,,,,,,,,,,,,,,,,,,,
25692,216537,Powerlinks Transmission Limited,202303,,,,,,,,,0.96,,,2.52,,133.90,,,,,,,,,,,,,,,,,,,,,,,
25693,216537,Powerlinks Transmission Limited,202203,,,,,,,,,,,,1.58,,136.40,28.08,,,,,,,,,,,,,,,,,,,,,,
25694,251309,Powermaster Engineers Pvt Ltd.,202203,0.79,,,,,,,,,,,2.97,,0.61,,,,,,,,,,,,,,,,,,,,,,,
25695,296373,PP Polyplast Pvt Ltd.,202403,24.87,,,,,,,,,6.80,0.04,0.45,,0.10,,,,,,,,,,,,,,,,,,,,,,,
25696,296373,PP Polyplast Pvt Ltd.,202303,19.91,,,0.26,,,,,,3.67,,0.48,,0.24,,,,,,,,,,,,,,,,,,,,,,,
25697,296373,PP Polyplast Pvt Ltd.,202203,1.69,,,,,,,,,3.25,39.34,0.48,,0.22,,,,,,,,,,,,,,,,,,,,,,,
25698,281879,PP Rubber Products Pvt Ltd.,202303,11.87,,,,,,,,,,0.35,1.46,,0.29,,,,,,,,,,,,,,,,,,,,,,,
25699,200024,PPAP Automotive Ltd.,202403,16.19,,,,,,,,,,,3.26,,2.19,,,,,,,,,,,,,,,,,,,,,,,
25700,200024,PPAP Automotive Ltd.,202303,16.52,,,,,,,,,5.73,,2.16,,2.27,,,,,,,,,,,,,,,,,,,,,,,
25701,200024,PPAP Automotive Ltd.,202203,9.99,,,,,,,,,6.22,,2.68,,2.18,,,,,,,,,,,,,,,,,,,,,,,
25702,243526,PPFAS Asset Management Pvt Ltd.,202303,1.19,,,,,,,,,,,,,9.94,,,,,,,,,,,,,,,,,,,,,,,
25703,243526,PPFAS Asset Management Pvt Ltd.,202203,,,,,,,,,,,,7.50,,1.73,2.00,,,,,,,,,,,,,,,,,,,,,,
25704,207782,PPG Asian Paints Pvt Ltd.,202403,12.98,,,,,,,,1.02,144.85,,12.29,,52.92,108.37,,,,,,,,,,,,,,,,,,,,,,
25705,207782,PPG Asian Paints Pvt Ltd.,202303,11.92,,,,,,,,1.42,101.50,,,,95.41,42.78,,,,,,,,,,,,,,,,,,,,,,
25706,207782,PPG Asian Paints Pvt Ltd.,202203,8.33,,,,,,,,3.41,127.57,,,,38.03,,,,,,,,,,,,,,,,,,,,,,,
25707,244624,PPN Power Generating Co Pvt Ltd.,202403,,,,2.28,,,,,,,,13.22,,1.50,,,,,,,,,,,,,,,,,,,,,,,
25708,275389,PR Pundit Public Relations Pvt Ltd,202303,,,,,,,,,,,,11.41,,,,,,,,,,,,,,,,,,,,,,,,,
25709,275389,PR Pundit Public Relations Pvt Ltd,202203,,,,,,,,,,,,3.95,,,,,,,,,,,,,,,,,,,,,,,,,
25710,208979,Prabartak Jute Mills Ltd.,202403,0.14,,,,,,,,,2.01,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,
25711,208979,Prabartak Jute Mills Ltd.,202203,8.40,,,,,,,,,0.54,0.57,1.15,,,,,,,,,,,,,,,,,,,,,,,,,
25712,221089,Prabha Energy Ltd.,202303,,,,,,,,,,,2.07,1.46,,0.58,,,,,,,,,,,,,,,,,,,,,,,
25713,221089,Prabha Energy Ltd.,202203,,,,,,,,,,,,1.23,,0.14,,,,,,,,,,,,,,,,,,,,,,,
25714,277791,Prabhat Chemiorganics Ltd.,202303,,,,,,,,,,,,0.34,,0.05,,,,,,,,,,,,,,,,,,,,,,,
25715,277791,Prabhat Chemiorganics Ltd.,202203,,,,,,,,,,,,0.34,,0.05,,,,,,,,,,,,,,,,,,,,,,,
25716,208980,Prabhat Poultry Pvt Ltd.,202403,0.54,,,,,,,,0.00,2.24,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,
25717,208980,Prabhat Poultry Pvt Ltd.,202303,1.09,,,,,,,,0.01,2.57,0.00,0.11,,0.01,,,,,,,,,,,,,,,,,,,,,,,
25718,208980,Prabhat Poultry Pvt Ltd.,202203,1.03,,,,,,,,0.01,3.13,0.00,0.10,,,,,,,,,,,,,,,,,,,,,,,,,
25719,276561,Prabhat Securities Ltd.,202203,,,,,,,,,,,,0.08,,0.03,,,,,,,,,,,,,,,,,,,,,,,
25720,270085,Prabhat Technologies (India) Ltd.,202403,2.85,,,,,,,,0.16,,,0.02,,0.04,,,,,,,,,,,,,,,,,,,,,,,
25721,270085,Prabhat Technologies (India) Ltd.,202303,0.88,,,,,,,,,0.00,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
25722,270085,Prabhat Technologies (India) Ltd.,202203,0.28,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
25723,130361,Prabhhans Industries Ltd.,202403,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,
25724,130361,Prabhhans Industries Ltd.,202303,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,
25725,130361,Prabhhans Industries Ltd.,202203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25726,291558,Prabhu Agarwalla Construction Pvt Ltd.,202303,0.65,,,,,,,,,,5.27,0.56,,,,,,,,,,,,,,,,,,,,,,,,,
25727,291558,Prabhu Agarwalla Construction Pvt Ltd.,202203,0.74,,,,,,,,,,,0.46,,,,,,,,,,,,,,,,,,,,,,,,,
25728,255385,Prabhu Poly Color Ltd.,202403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25729,255385,Prabhu Poly Color Ltd.,202303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25730,282428,Prabhu Sponge Pvt Ltd.,202403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25731,282428,Prabhu Sponge Pvt Ltd.,202303,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,
25732,282428,Prabhu Sponge Pvt Ltd.,202203,,,,,,,,,,,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,
25733,106042,Prabhu Steel Industries Ltd.,202403,,,,0.10,,,,,0.00,,,0.39,,0.00,,,,,,,,,,,,,,,,,,,,,,,
25734,106042,Prabhu Steel Industries Ltd.,202303,,,,0.01,,,,,0.00,,,0.32,,0.03,,,,,,,,,,,,,,,,,,,,,,,
25735,277792,Prabodh Artha-Sanchay Pvt Ltd.,202403,0.22,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,
25736,277792,Prabodh Artha-Sanchay Pvt Ltd.,202303,,,,,,,,,,,14.62,,,0.22,,,,,,,,,,,,,,,,,,,,,,,
25737,277792,Prabodh Artha-Sanchay Pvt Ltd.,202203,,,,,,,,,,0.20,14.02,,,2.22,,,,,,,,,,,,,,,,,,,,,,,
25738,270567,Prachi Forge Pvt Ltd.,202303,,,,,,,,,,,,0.55,,0.95,,,,,,,,,,,,,,,,,,,,,,,
25739,270567,Prachi Forge Pvt Ltd.,202203,,,,,,,,,,,,0.52,,0.68,,,,,,,,,,,,,,,,,,,,,,,
25740,277793,Prachi Infrastructure Pvt Ltd.,202303,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,
25741,277793,Prachi Infrastructure Pvt Ltd.,202203,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,
25742,244918,Prachi Leathers Pvt Ltd.,202203,,,,,,,,,,,,2.84,,0.00,,,,,,,,,,,,,,,,,,,,,,,
25743,283846,Practo Technologies Pvt Ltd.,202303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25744,283846,Practo Technologies Pvt Ltd.,202203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25745,113532,Pradeep Metals Ltd.,202403,18.07,,,1.29,,,,,0.11,0.25,,2.29,,7.20,1.34,,,,,,,,,,,,,,,,,,,,,,
25746,113532,Pradeep Metals Ltd.,202303,18.19,,,1.51,,,,,0.25,0.00,,1.98,,7.13,3.01,,,,,,,,,,,,,,,,,,,,,,
25747,113532,Pradeep Metals Ltd.,202203,22.38,,,1.04,,,,,1.43,0.01,,1.94,,6.10,1.34,,,,,,,,,,,,,,,,,,,,,,
25748,256526,Pradhan Associates Pvt Ltd.,202403,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
25749,130095,Pradhin Ltd.,202403,,,,,,,,,,,,0.05,,0.01,,,,,,,,,,,,,,,,,,,,,,,
25750,130095,Pradhin Ltd.,202303,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,
25751,130095,Pradhin Ltd.,202203,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,
25752,252625,Pradip Plastic Moulders Pvt Ltd.,202303,0.01,,,,,,,,,,,3.55,,,,,,,,,,,,,,,,,,,,,,,,,
25753,252625,Pradip Plastic Moulders Pvt Ltd.,202203,0.01,,,,,,,,,,,1.36,,,,,,,,,,,,,,,,,,,,,,,,,
25754,250835,Prafful Industries Pvt Ltd.,202203,,,,,,,,,,,,0.60,,0.37,,,,,,,,,,,,,,,,,,,,,,,
25755,220291,Prag Agro Farm Limited,202403,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
25756,220291,Prag Agro Farm Limited,202303,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
25757,220291,Prag Agro Farm Limited,202203,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
25758,100192,Prag Bosimi Synthetics Ltd.,202303,,,,,,,,,,,,0.17,,0.39,,,,,,,,,,,,,,,,,,,,,,,
25759,100192,Prag Bosimi Synthetics Ltd.,202203,,,,,,,,,,,,0.24,,1.06,,,,,,,,,,,,,,,,,,,,,,,
25760,224100,Prag Distillery Pvt Ltd.,202403,,,,,,,,,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25761,224100,Prag Distillery Pvt Ltd.,202303,0.45,,,,,,,,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25762,224100,Prag Distillery Pvt Ltd.,202203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25763,223549,Pragati Electricals Pvt Ltd.,202403,,,,,,,,,,,,3.36,,3.36,,,,,,,,,,,,,,,,,,,,,,,
25764,223549,Pragati Electricals Pvt Ltd.,202303,,,,,,,,,,,,,,5.64,,,,,,,,,,,,,,,,,,,,,,,
25765,223549,Pragati Electricals Pvt Ltd.,202203,,,,,,,,,,,,1.57,,4.77,,,,,,,,,,,,,,,,,,,,,,,
25766,256527,Pragati Transmission Pvt Ltd.,202403,2.84,,,,,,,,0.03,0.91,,0.69,,3.74,,,,,,,,,,,,,,,,,,,,,,,
25767,256527,Pragati Transmission Pvt Ltd.,202303,3.20,,,,,,,,0.03,0.39,,0.70,,3.52,,,,,,,,,,,,,,,,,,,,,,,
25768,256527,Pragati Transmission Pvt Ltd.,202203,2.25,,,,,,,,0.00,0.08,,,,4.43,,,,,,,,,,,,,,,,,,,,,,,
25769,229149,Praj Engineering & Infra Ltd.,202403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25770,229149,Praj Engineering & Infra Ltd.,202303,,,,,,,,,,,,,,0.32,,,,,,,,,,,,,,,,,,,,,,,
25771,229149,Praj Engineering & Infra Ltd.,202203,,,,,,,,,,0.41,,,,2.02,,,,,,,,,,,,,,,,,,,,,,,
25772,235562,Praj Hipurity Systems Ltd.,202403,10.56,,,,,,,,,0.18,0.12,0.88,,0.42,25.00,,,,,,,,,,,,,,,,,,,,,,
25773,235562,Praj Hipurity Systems Ltd.,202303,0.40,,,,,,,,,0.51,,3.61,,0.50,20.00,,,,,,,,,,,,,,,,,,,,,,
25774,235562,Praj Hipurity Systems Ltd.,202203,,,,,,,,,,0.05,,0.03,,0.44,30.00,,,,,,,,,,,,,,,,,,,,,,
25775,122205,Praj Industries Ltd.,202403,2.24,,25.00,3.42,,,,,0.46,1.26,,30.16,,13.73,,,,,,,,,,,,,,,,,,,,,,,
25776,122205,Praj Industries Ltd.,202303,0.80,,20.00,,,,,,0.01,0.40,,46.18,,14.17,,,,,,,,,,,,,,,,,,,,,,,
25777,122205,Praj Industries Ltd.,202203,1.15,,,,,,,,0.01,,,32.23,,16.05,,,,,,,,,,,,,,,,,,,,,,,
25778,240184,Praja Mechanicals Pvt Ltd.,202203,0.38,,,,,,,,,0.98,,0.40,,0.06,,,,,,,,,,,,,,,,,,,,,,,
25779,131746,Prajay Engineers Syndicate Ltd.,202403,,,,,,,,,,,,1.54,,0.08,,,,,,,,,,,,,,,,,,,,,,,
25780,131746,Prajay Engineers Syndicate Ltd.,202303,,,,,,,,,,,,1.80,,,,,,,,,,,,,,,,,,,,,,,,,
25781,131746,Prajay Engineers Syndicate Ltd.,202203,,,,,,,,,,,,1.12,,,,,,,,,,,,,,,,,,,,,,,,,
25782,255177,Prakalpa Properties Pvt Ltd.,202203,,,,,,,,,,,0.00,,,0.03,,,,,,,,,,,,,,,,,,,,,,,
25783,270086,Prakash Chemicals Pvt Ltd.,202403,0.09,,,,,,,,,0.00,0.78,5.16,,,,,,,,,,,,,,,,,,,,,,,,,
25784,270086,Prakash Chemicals Pvt Ltd.,202303,1.45,,,,,,,,,0.70,0.89,5.27,,0.04,,,,,,,,,,,,,,,,,,,,,,,
25785,270086,Prakash Chemicals Pvt Ltd.,202203,0.59,,,,,,,,,0.00,0.50,7.43,,0.05,,,,,,,,,,,,,,,,,,,,,,,
25786,106022,Prakash Industries Ltd.,202403,,,,,,,,,,,,15.24,,,,,,,,,,,,,,,,,,,,,,,,,
25787,106022,Prakash Industries Ltd.,202303,,,,,,,,,,,,13.63,,,,,,,,,,,,,,,,,,,,,,,,,
25788,106022,Prakash Industries Ltd.,202203,,,,,,,,,,,,12.75,,,,,,,,,,,,,,,,,,,,,,,,,
25789,295245,Prakash Pipes Ltd.,202403,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,
25790,295245,Prakash Pipes Ltd.,202303,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,
25791,295245,Prakash Pipes Ltd.,202203,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,
25792,275384,Prakash Re-Rollers Pvt Ltd.,202403,18.77,,,,,,,,,3.86,0.55,0.24,,,,,,,,,,,,,,,,,,,,,,,,,
25793,216545,Prakash Steelage Ltd.,202403,8.42,,,,,,,,,13.19,,0.17,,0.06,,,,,,,,,,,,,,,,,,,,,,,
25794,216545,Prakash Steelage Ltd.,202303,5.43,,,,,,,,,14.91,,0.04,,0.17,,,,,,,,,,,,,,,,,,,,,,,
25795,216545,Prakash Steelage Ltd.,202203,7.57,,,,,,,,,2.00,,0.09,,0.00,,,,,,,,,,,,,,,,,,,,,,,
25796,131437,Prakash Woollen & Synthetic Mills Ltd.,202403,,,,,,,,,,2.58,0.70,2.42,,0.00,,,,,,,,,,,,,,,,,,,,,,,
25797,131437,Prakash Woollen & Synthetic Mills Ltd.,202303,,,,,,,,,,2.21,0.36,2.94,,,,,,,,,,,,,,,,,,,,,,,,,
25798,131437,Prakash Woollen & Synthetic Mills Ltd.,202203,,,,,,,,,,0.20,0.32,2.76,,,,,,,,,,,,,,,,,,,,,,,,,
25799,319982,Prakhar Software Solutions Ltd.,202303,,,,,,,,,,,,1.18,,,,,,,,,,,,,,,,,,,,,,,,,
25800,249082,Prakruthi Solvex Pvt Ltd.,202403,,,,,,,,,,0.93,0.13,0.44,,0.16,,,,,,,,,,,,,,,,,,,,,,,
25801,249082,Prakruthi Solvex Pvt Ltd.,202303,,,,,,,,,,3.68,0.13,0.59,,0.15,,,,,,,,,,,,,,,,,,,,,,,
25802,249082,Prakruthi Solvex Pvt Ltd.,202203,,,,,,,,,,3.91,0.04,3.74,,0.16,,,,,,,,,,,,,,,,,,,,,,,
25803,216546,Prama Instruments Pvt. Ltd.,202403,0.09,,,,,,,,,0.07,,1.21,,0.10,,,,,,,,,,,,,,,,,,,,,,,
25804,216546,Prama Instruments Pvt. Ltd.,202303,1.33,,,,,,,,,1.58,,1.71,,0.09,,,,,,,,,,,,,,,,,,,,,,,
25805,310813,Pramara Promotions Ltd.,202303,5.53,,,,,,,,,0.14,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,
25806,310813,Pramara Promotions Ltd.,202203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25807,216547,Pranav Vikas India Pvt Ltd.,202403,86.25,,,,,,,,,52.40,4.37,1.45,,7.45,,,,,,,,,,,,,,,,,,,,,,,
25808,216547,Pranav Vikas India Pvt Ltd.,202303,94.13,,,,,,,,,10.18,3.24,1.43,,5.87,,,,,,,,,,,,,,,,,,,,,,,
25809,216547,Pranav Vikas India Pvt Ltd.,202203,100.41,,,,,,,,,22.84,4.38,1.40,,5.07,,,,,,,,,,,,,,,,,,,,,,,
25810,131172,Pranavaditya Spinning Mills Ltd. - (Amalgamated),202203,,,,,,,,,2.01,,,0.20,,0.45,,,,,,,,,,,,,,,,,,,,,,,
25811,315708,Pranik Logistics Ltd.,202403,,,,,,,,,,,,0.30,,,,,,,,,,,,,,,,,,,,,,,,,
25812,315708,Pranik Logistics Ltd.,202303,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,
25813,315708,Pranik Logistics Ltd.,202203,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,
25814,270568,Pranjal Projects Pvt Ltd.,202403,4.39,,,,,,,,,1.66,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,
25815,270568,Pranjal Projects Pvt Ltd.,202303,,,,,,,,,,2.31,,0.83,,,,,,,,,,,,,,,,,,,,,,,,,
25816,270568,Pranjal Projects Pvt Ltd.,202203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25817,234979,Pranshu Electricals Pvt Ltd.,202303,0.02,,,,,,,,,0.79,0.07,2.06,,,,,,,,,,,,,,,,,,,,,,,,,
25818,234979,Pranshu Electricals Pvt Ltd.,202203,0.04,,,,,,,,,0.48,0.08,1.38,,0.18,,,,,,,,,,,,,,,,,,,,,,,
25819,317137,Praruh Technologies Ltd.,202403,,,,,,,,,,,,1.76,,,,,,,,,,,,,,,,,,,,,,,,,
25820,317137,Praruh Technologies Ltd.,202303,,,,,,,,,,,,1.28,,0.01,,,,,,,,,,,,,,,,,,,,,,,
25821,317137,Praruh Technologies Ltd.,202203,,,,,,,,,,,,0.43,,0.01,,,,,,,,,,,,,,,,,,,,,,,
25822,244632,Prasad International Ltd.,202203,0.05,,,,,,,,,1.08,,1.06,,0.27,,,,,,,,,,,,,,,,,,,,,,,
25823,241796,Prasad Media Corporation Ltd.,202403,,,,,,,,,,,,0.98,,0.75,2.25,,,,,,,,,,,,,,,,,,,,,,
25824,241796,Prasad Media Corporation Ltd.,202303,0.08,,,,,,,,,,,0.84,,0.74,,,,,,,,,,,,,,,,,,,,,,,
25825,241796,Prasad Media Corporation Ltd.,202203,,,,,,,,,0.50,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,
25826,119014,Prashant India Ltd.,202403,,,,,,,,,0.19,,,0.08,,0.20,,,,,,,,,,,,,,,,,,,,,,,
25827,119014,Prashant India Ltd.,202303,0.74,,,,,,,,,,,0.17,,0.19,,,,,,,,,,,,,,,,,,,,,,,
25828,119014,Prashant India Ltd.,202203,0.74,,,,,,,,0.04,,,0.17,,0.23,,,,,,,,,,,,,,,,,,,,,,,
25829,233757,Praspack Industries Pvt Ltd.,202403,0.00,,,0.00,,,,,0.00,0.00,0.03,2.24,,,,,,,,,,,,,,,,,,,,,,,,,
25830,233757,Praspack Industries Pvt Ltd.,202303,0.00,,,0.00,,,,,0.00,0.00,0.03,2.24,,,,,,,,,,,,,,,,,,,,,,,,,
25831,233757,Praspack Industries Pvt Ltd.,202203,0.00,,,0.00,,,,,0.00,0.00,0.00,2.24,,,,,,,,,,,,,,,,,,,,,,,,,
25832,277794,Prasuna Vamsikrishna Spinning Mills Pvt Ltd.,202403,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25833,277794,Prasuna Vamsikrishna Spinning Mills Pvt Ltd.,202303,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25834,277794,Prasuna Vamsikrishna Spinning Mills Pvt Ltd.,202203,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25835,273894,Prataap Snacks Ltd.,202403,,,,,,,,,,,,3.13,,4.12,1.37,,,,,,,,,,,,,,,,,,,,,,
25836,273894,Prataap Snacks Ltd.,202303,,,,0.88,,,,,,,,3.15,,2.90,0.69,,,,,,,,,,,,,,,,,,,,,,
25837,273894,Prataap Snacks Ltd.,202203,10.94,,,0.87,,,,,,0.16,,3.11,,1.14,,,,,,,,,,,,,,,,,,,,,,,
25838,254942,Pratap Organics Pvt Ltd.,202303,,,,0.09,,,,,0.01,,,5.99,,0.72,,,,,,,,,,,,,,,,,,,,,,,
25839,254942,Pratap Organics Pvt Ltd.,202203,,,,0.15,,,,,,,,5.26,,0.60,,,,,,,,,,,,,,,,,,,,,,,
25840,292306,Pratap Tex-Chem Pvt Ltd.,202403,,,,,,,,,,0.20,,2.24,,0.36,,,,,,,,,,,,,,,,,,,,,,,
25841,292306,Pratap Tex-Chem Pvt Ltd.,202303,,,,,,,,,,0.15,,2.12,,0.33,,,,,,,,,,,,,,,,,,,,,,,
25842,292306,Pratap Tex-Chem Pvt Ltd.,202203,,,,,,,,,,,,1.65,,0.05,,,,,,,,,,,,,,,,,,,,,,,
25843,312311,Pratham EPC Projects Ltd.,202403,,,,0.06,,,,,,0.38,,1.22,,0.60,,,,,,,,,,,,,,,,,,,,,,,
25844,312311,Pratham EPC Projects Ltd.,202303,,,,0.05,,,,,0.01,0.31,,0.72,,0.61,,,,,,,,,,,,,,,,,,,,,,,
25845,312311,Pratham EPC Projects Ltd.,202203,,,,0.01,,,,,0.00,4.56,,0.72,,0.60,,,,,,,,,,,,,,,,,,,,,,,
25846,213821,Prathista Industries Limited,202303,,,,,,,,,,,,2.01,,,,,,,,,,,,,,,,,,,,,,,,,
25847,213821,Prathista Industries Limited,202203,,,,,,,,,,,,2.63,,,,,,,,,,,,,,,,,,,,,,,,,
25848,213822,Pratibha Fabrics Limited,202403,1.25,,,,,,,,,8.40,,,,,,,,,,,,,,,,,,,,,,,,,,,
25849,213822,Pratibha Fabrics Limited,202303,1.94,,,,,,,,0.04,10.26,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,
25850,213822,Pratibha Fabrics Limited,202203,7.08,,,,,,,,,6.58,,1.65,,,,,,,,,,,,,,,,,,,,,,,,,
25851,208987,Pratibha Syntex Ltd.,202303,,,,,,,,,,195.28,,,,18.90,,,,,,,,,,,,,,,,,,,,,,,
25852,208987,Pratibha Syntex Ltd.,202203,0.01,,,,,,,,3.04,158.49,,,,4.23,,,,,,,,,,,,,,,,,,,,,,,
25853,126490,Pratik Panels Ltd.,202403,1.36,,,0.02,,,,,,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
25854,126490,Pratik Panels Ltd.,202303,,,,,,,,,,,0.03,0.07,,,,,,,,,,,,,,,,,,,,,,,,,
25855,126490,Pratik Panels Ltd.,202203,,,,,,,,,,,0.02,0.05,,,,,,,,,,,,,,,,,,,,,,,,,
25856,131257,Pratiksha Chemicals Ltd.,202303,,,,,,,,,,,,0.30,,0.11,,,,,,,,,,,,,,,,,,,,,,,
25857,131257,Pratiksha Chemicals Ltd.,202203,,,,,,,,,,,,0.28,,0.10,,,,,,,,,,,,,,,,,,,,,,,
25858,287836,Pratyash Renewable Pvt Ltd.,202403,,,,1.67,,,,,,,26.06,,,0.34,,,,,,,,,,,,,,,,,,,,,,,
25859,287836,Pratyash Renewable Pvt Ltd.,202303,0.07,,,0.39,,,,,,,18.91,,,0.02,,,,,,,,,,,,,,,,,,,,,,,
25860,287836,Pratyash Renewable Pvt Ltd.,202203,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25861,229308,Pravara Renewable Energy Ltd.,202303,,,,,,,,,,,,,,2.07,,,,,,,,,,,,,,,,,,,,,,,
25862,229308,Pravara Renewable Energy Ltd.,202203,,,,,,,,,,,,,,2.20,,,,,,,,,,,,,,,,,,,,,,,
25863,256285,Pravat Fabricators Pvt Ltd.,202403,3.68,,,0.01,,,,,,0.57,0.00,0.65,,2.47,,,,,,,,,,,,,,,,,,,,,,,
25864,256285,Pravat Fabricators Pvt Ltd.,202303,5.12,,,,,,,,,0.53,,0.60,,,,,,,,,,,,,,,,,,,,,,,,,
25865,256285,Pravat Fabricators Pvt Ltd.,202203,4.81,,,,,,,,,1.00,0.02,0.60,,,,,,,,,,,,,,,,,,,,,,,,,
25866,131637,Praveg Ltd.,202403,12.90,,,,,,,,,0.47,0.00,0.82,,2.59,,,,,,,,,,,,,,,,,,,,,,,
