Sr.No.,Accord Code,Company Name,FH_Year End,FH_Net Worth
486,235989,ABT Ltd.,202203,542.49
487,212572,ACB (India) Ltd.,202403,2329.80
488,212572,ACB (India) Ltd.,202303,2300.77
489,212572,ACB (India) Ltd.,202203,2403.18
490,286984,ACC India Pvt Ltd.,202403,60.43
491,286984,ACC India Pvt Ltd.,202303,51.45
492,286984,ACC India Pvt Ltd.,202203,36.80
493,100410,ACC Ltd.,202403,16021.75
494,100410,ACC Ltd.,202303,14042.80
495,131533,Accedere Ltd.,202403,4.31
496,131533,Accedere Ltd.,202303,3.94
497,131533,Accedere Ltd.,202203,3.91
498,291127,Accel IT Services Ltd.,202203,26.49
499,117494,Accel Ltd.,202403,51.66
500,117494,Accel Ltd.,202303,49.17
501,117494,Accel Ltd.,202203,47.72
502,310423,Acceleratebs India Ltd.,202403,3.91
503,310423,Acceleratebs India Ltd.,202303,2.18
504,207668,Accelerated Freeze Drying Co. Ltd.,202403,104.23
505,207668,Accelerated Freeze Drying Co. Ltd.,202303,97.82
506,207668,Accelerated Freeze Drying Co. Ltd.,202203,91.63
507,312625,Accent Microcell Ltd.,202403,163.83
508,312625,Accent Microcell Ltd.,202303,50.37
509,312625,Accent Microcell Ltd.,202203,32.09
510,246649,Accoord Marine Management Pvt Ltd.,202203,0.39
511,251772,Accord Group (India) Pvt Ltd.,202303,41.15
512,251772,Accord Group (India) Pvt Ltd.,202203,40.87
513,290616,Accord Hydroair Pvt Ltd.,202303,24.90
514,290616,Accord Hydroair Pvt Ltd.,202203,25.26
515,207669,Accord Software & Systems Pvt Ltd.,202403,161.03
516,207669,Accord Software & Systems Pvt Ltd.,202303,128.90
517,207669,Accord Software & Systems Pvt Ltd.,202203,107.47
518,286584,Accord Synergy Ltd.,202403,14.81
519,286584,Accord Synergy Ltd.,202303,14.42
520,286584,Accord Synergy Ltd.,202203,14.12
521,317081,Accretion Pharmaceuticals Ltd.,202403,5.29
522,256173,Accropoly Metal Industries Pvt Ltd.,202403,32.98
523,256173,Accropoly Metal Industries Pvt Ltd.,202303,28.43
524,256173,Accropoly Metal Industries Pvt Ltd.,202203,24.36
525,249605,Accura Diagnostic Centre India Pvt Ltd.,202403,1.40
526,249605,Accura Diagnostic Centre India Pvt Ltd.,202303,1.42
527,249605,Accura Diagnostic Centre India Pvt Ltd.,202203,1.41
528,275077,Accura Polytech Pvt Ltd.,202303,2.05
529,275077,Accura Polytech Pvt Ltd.,202203,2.06
530,288828,Accuracy Shipping Ltd.,202403,115.34
531,288828,Accuracy Shipping Ltd.,202303,106.55
532,288828,Accuracy Shipping Ltd.,202203,99.39
533,226587,Accurate Engineering Co Pvt Ltd.,202403,33.46
534,226587,Accurate Engineering Co Pvt Ltd.,202303,29.90
535,226587,Accurate Engineering Co Pvt Ltd.,202203,26.61
536,242731,Accurate Gauging And Instruments Pvt Ltd.,202403,23.25
537,242731,Accurate Gauging And Instruments Pvt Ltd.,202303,17.22
538,242731,Accurate Gauging And Instruments Pvt Ltd.,202203,13.34
539,254839,Accurate Products Corporation Pvt Ltd.,202303,20.71
540,254839,Accurate Products Corporation Pvt Ltd.,202203,19.89
541,242733,Accuspeed Engineering Services India Ltd.,202303,2.15
542,242733,Accuspeed Engineering Services India Ltd.,202203,1.72
543,256422,Accu-Tech Engineering Pvt Ltd.,202303,4.72
544,256422,Accu-Tech Engineering Pvt Ltd.,202203,4.37
545,274992,Accutest Research Laboratories India Pvt Ltd.,202403,-24.68
546,274992,Accutest Research Laboratories India Pvt Ltd.,202303,3.74
547,274992,Accutest Research Laboratories India Pvt Ltd.,202203,-89.34
548,317350,Ace Alpha Tech Ltd.,202403,21.98
549,317350,Ace Alpha Tech Ltd.,202303,3.77
550,317350,Ace Alpha Tech Ltd.,202203,0.45
551,207640,ACE Designers Ltd.,202403,1098.08
552,207640,ACE Designers Ltd.,202303,981.68
553,207640,ACE Designers Ltd.,202203,251.34
554,130093,ACE EduTrend Ltd.,202403,8.76
555,130093,ACE EduTrend Ltd.,202303,8.92
556,130093,ACE EduTrend Ltd.,202203,9.13
557,130669,ACE Engitech Ltd.,202403,0.56
558,130669,ACE Engitech Ltd.,202303,0.72
559,130669,ACE Engitech Ltd.,202203,0.83
560,242734,ACE Exports Ltd.,202303,3.38
561,242734,ACE Exports Ltd.,202203,3.36
562,227424,Ace Hygiene Products Pvt. Ltd.,202403,81.07
563,227424,Ace Hygiene Products Pvt. Ltd.,202303,96.70
564,227424,Ace Hygiene Products Pvt. Ltd.,202203,72.90
565,286680,ACE Integrated Solutions Ltd.,202403,19.03
566,286680,ACE Integrated Solutions Ltd.,202303,18.45
567,286680,ACE Integrated Solutions Ltd.,202203,17.96
568,212280,Ace Manufacturing Systems Ltd.,202203,370.28
569,279899,ACE Men Engg Works Ltd.,202403,3.87
570,279899,ACE Men Engg Works Ltd.,202303,3.78
571,279899,ACE Men Engg Works Ltd.,202203,3.75
572,131525,Ace Software Exports Ltd.,202403,27.36
573,131525,Ace Software Exports Ltd.,202303,17.74
574,131525,Ace Software Exports Ltd.,202203,17.49
575,206220,ACE Stone Craft Ltd.,202203,25.34
576,208603,ACE Urban Infocity Ltd.,202403,225.68
577,208603,ACE Urban Infocity Ltd.,202303,207.77
578,208603,ACE Urban Infocity Ltd.,202203,186.35
579,290786,Acer Granito Pvt Ltd.,202303,28.66
580,290786,Acer Granito Pvt Ltd.,202203,28.26
581,212281,Acer India Pvt Ltd.,202403,247.34
582,212281,Acer India Pvt Ltd.,202303,179.24
583,212281,Acer India Pvt Ltd.,202203,151.32
584,270045,Aceto Chem Pvt Ltd.,202403,52.84
585,270045,Aceto Chem Pvt Ltd.,202303,55.51
586,270045,Aceto Chem Pvt Ltd.,202203,47.84
587,223873,Acey Engineering Pvt. Ltd,202303,43.12
588,223873,Acey Engineering Pvt. Ltd,202203,34.96
589,214933,ACG Associated Capsules Pvt. Ltd.,202403,3347.28
590,214933,ACG Associated Capsules Pvt. Ltd.,202303,2985.19
591,214933,ACG Associated Capsules Pvt. Ltd.,202203,2538.77
592,304660,Achyut Healthcare Ltd.,202403,30.75
593,304660,Achyut Healthcare Ltd.,202303,14.52
594,304660,Achyut Healthcare Ltd.,202203,9.08
595,117356,ACI Infocom Ltd.,202403,16.90
596,117356,ACI Infocom Ltd.,202303,16.81
597,117356,ACI Infocom Ltd.,202203,16.71
598,130043,Acknit Industries Ltd.,202403,78.81
599,130043,Acknit Industries Ltd.,202303,70.39
600,130043,Acknit Industries Ltd.,202203,61.73
601,294727,ACKO General Insurance Ltd.,202403,589.21
602,294727,ACKO General Insurance Ltd.,202303,745.65
603,294727,ACKO General Insurance Ltd.,202203,306.12
604,254253,Ackruti Safeguard Systems Pvt Ltd.,202303,-7.32
605,254253,Ackruti Safeguard Systems Pvt Ltd.,202203,-7.10
606,210945,ACL Mobile Ltd,202203,139.95
607,256174,ACME Auto Pvt Ltd.,202203,40.43
608,200056,ACME Cleantech Solutions Ltd.,202403,1954.99
609,200056,ACME Cleantech Solutions Ltd.,202303,1860.43
610,200056,ACME Cleantech Solutions Ltd.,202203,1841.09
611,236037,ACME Locks Ltd.,202303,-2.43
612,224766,ACME Resources Ltd.,202403,68.93
613,224766,ACME Resources Ltd.,202303,69.05
614,224766,ACME Resources Ltd.,202203,57.95
615,287433,Acme Solar Holdings Ltd.,202403,2702.15
616,287433,Acme Solar Holdings Ltd.,202303,2282.47
617,287433,Acme Solar Holdings Ltd.,202203,2312.71
618,233495,ACME Solar Technologies (Gujarat) Pvt Ltd.,202403,78.87
619,233495,ACME Solar Technologies (Gujarat) Pvt Ltd.,202303,52.95
620,233495,ACME Solar Technologies (Gujarat) Pvt Ltd.,202203,39.29
621,249478,Acme Solvents Pvt Ltd.,202303,1.04
622,249478,Acme Solvents Pvt Ltd.,202203,1.04
623,226565,Acoris Research Ltd.,202303,-0.02
624,226565,Acoris Research Ltd.,202203,-0.02
625,267742,Acorn Engineering Ltd.,202303,0.09
626,267742,Acorn Engineering Ltd.,202203,0.09
627,290617,ACP Tollways Pvt Ltd.,202403,200.40
628,290617,ACP Tollways Pvt Ltd.,202303,182.19
629,290617,ACP Tollways Pvt Ltd.,202203,174.31
630,250877,ACPL Systems Pvt Ltd.,202303,85.79
631,250877,ACPL Systems Pvt Ltd.,202203,70.68
632,210734,Acqueon Technologies Ltd.,202403,58.11
633,210734,Acqueon Technologies Ltd.,202303,54.90
634,210734,Acqueon Technologies Ltd.,202203,46.86
635,212284,Acro Technologies India Pvt Ltd.,202403,4.53
636,212284,Acro Technologies India Pvt Ltd.,202303,7.02
637,212284,Acro Technologies India Pvt Ltd.,202203,6.12
638,275079,Acros Pvt Ltd.,202303,15.09
639,275079,Acros Pvt Ltd.,202203,16.32
640,113149,Acrow India Ltd.,202403,23.28
641,113149,Acrow India Ltd.,202303,22.25
642,113149,Acrow India Ltd.,202203,22.23
643,228105,ACS Infotech Pvt Ltd.,202403,2.88
644,228105,ACS Infotech Pvt Ltd.,202303,2.87
645,228105,ACS Infotech Pvt Ltd.,202203,3.35
646,130745,ACS Technologies Ltd.,202403,91.19
647,130745,ACS Technologies Ltd.,202303,78.69
648,130745,ACS Technologies Ltd.,202203,-31.90
649,295578,ACS Technologies Ltd. - (Amalgamated),202203,22.38
650,291128,Actiohx Solutions Pvt Ltd.,202403,54.44
651,291128,Actiohx Solutions Pvt Ltd.,202303,56.18
652,291128,Actiohx Solutions Pvt Ltd.,202203,49.98
653,132762,Action Construction Equipment Ltd.,202403,1219.06
654,132762,Action Construction Equipment Ltd.,202303,909.17
655,132762,Action Construction Equipment Ltd.,202203,755.09
656,212285,Action Ispat & Power Pvt Ltd.,202403,505.00
657,212285,Action Ispat & Power Pvt Ltd.,202303,-748.92
658,212285,Action Ispat & Power Pvt Ltd.,202203,-722.89
659,270397,Action Springs (India) Pvt Ltd.,202303,-0.88
660,270397,Action Springs (India) Pvt Ltd.,202203,0.36
661,212286,Activair Airfreight India Pvt Ltd.,202303,6.21
662,212286,Activair Airfreight India Pvt Ltd.,202203,6.21
663,288323,Active Clothing Co Ltd.,202403,69.20
664,288323,Active Clothing Co Ltd.,202303,64.35
665,288323,Active Clothing Co Ltd.,202203,62.10
666,317103,Active Infrastructures Ltd.,202403,25.82
667,317103,Active Infrastructures Ltd.,202303,18.20
668,317103,Active Infrastructures Ltd.,202203,11.04
669,210790,Acuite Ratings & Research Ltd.,202403,76.90
670,210790,Acuite Ratings & Research Ltd.,202303,65.94
671,210790,Acuite Ratings & Research Ltd.,202203,53.44
672,212455,Acuity Knowledge Centre (India) Pvt Ltd.,202403,238.65
673,212455,Acuity Knowledge Centre (India) Pvt Ltd.,202303,307.39
674,212455,Acuity Knowledge Centre (India) Pvt Ltd.,202203,275.36
675,215526,Acuity KP Solutions (India) Pvt Ltd.,202403,31.29
676,215526,Acuity KP Solutions (India) Pvt Ltd.,202303,35.56
677,215526,Acuity KP Solutions (India) Pvt Ltd.,202203,28.28
678,210585,Acumen Capital Market (India) Ltd.,202303,42.09
679,210585,Acumen Capital Market (India) Ltd.,202203,42.22
680,226915,Acumen Fund Advisory Services India Pvt Ltd.,202303,6.15
681,226915,Acumen Fund Advisory Services India Pvt Ltd.,202203,6.22
682,290618,Acumen Pharmaceuticals Pvt Ltd.,202303,0.00
683,290618,Acumen Pharmaceuticals Pvt Ltd.,202203,-0.05
684,249329,Acurus Solutions Pvt Ltd.,202403,4.92
685,249329,Acurus Solutions Pvt Ltd.,202303,2.66
686,249329,Acurus Solutions Pvt Ltd.,202203,0.77
687,232793,Acutaas Chemicals Ltd.,202403,672.81
688,232793,Acutaas Chemicals Ltd.,202303,586.79
689,232793,Acutaas Chemicals Ltd.,202203,518.00
690,267743,Acute Retail Infra Pvt Ltd.,202403,-95.41
691,267743,Acute Retail Infra Pvt Ltd.,202303,-96.17
692,267743,Acute Retail Infra Pvt Ltd.,202203,-75.98
693,214762,AD Hydro Power Ltd.,202403,1357.39
694,214762,AD Hydro Power Ltd.,202303,1262.88
695,214762,AD Hydro Power Ltd.,202203,1060.87
696,309803,Adam & Coal Resources Pvt Ltd.,202403,114.67
697,309803,Adam & Coal Resources Pvt Ltd.,202303,114.65
698,309803,Adam & Coal Resources Pvt Ltd.,202203,110.55
699,254840,Adam Fabriwerk Pvt Ltd.,202403,118.96
700,254840,Adam Fabriwerk Pvt Ltd.,202303,98.02
701,254840,Adam Fabriwerk Pvt Ltd.,202203,80.54
702,251774,Adams Technologies Pvt Ltd.,202303,12.30
703,251774,Adams Technologies Pvt Ltd.,202203,11.32
704,209864,Adani Agri Fresh Ltd.,202403,28.62
705,209864,Adani Agri Fresh Ltd.,202303,13.59
706,209864,Adani Agri Fresh Ltd.,202203,-3.77
707,290619,Adani Agri Logistics (Kotkapura) Ltd.,202403,6.08
708,290619,Adani Agri Logistics (Kotkapura) Ltd.,202303,5.13
709,290619,Adani Agri Logistics (Kotkapura) Ltd.,202203,3.91
710,228346,Adani Agri Logistics Ltd.,202403,169.44
711,228346,Adani Agri Logistics Ltd.,202303,143.21
712,228346,Adani Agri Logistics Ltd.,202203,123.55
713,314556,Adani Airport Holdings Ltd.,202403,4372.57
714,314556,Adani Airport Holdings Ltd.,202303,3574.73
715,314556,Adani Airport Holdings Ltd.,202203,961.77
716,243472,Adani Bunkering Pvt Ltd.,202403,293.59
717,243472,Adani Bunkering Pvt Ltd.,202303,242.09
718,243472,Adani Bunkering Pvt Ltd.,202203,192.17
719,318964,Adani CMA Mundra Terminal Pvt Ltd.,202403,426.07
720,318964,Adani CMA Mundra Terminal Pvt Ltd.,202303,180.26
721,318964,Adani CMA Mundra Terminal Pvt Ltd.,202203,89.43
722,295864,Adani Electricity Mumbai Ltd.,202403,4588.51
723,295864,Adani Electricity Mumbai Ltd.,202303,4831.84
724,295864,Adani Electricity Mumbai Ltd.,202203,4694.81
725,295870,Adani Electricity Navi Mumbai Ltd.,202403,-0.07
726,295870,Adani Electricity Navi Mumbai Ltd.,202303,-0.06
727,295870,Adani Electricity Navi Mumbai Ltd.,202203,-0.01
728,271875,Adani Energy Solutions Ltd.,202403,10921.54
729,271875,Adani Energy Solutions Ltd.,202303,10326.65
730,271875,Adani Energy Solutions Ltd.,202203,845.53
731,271872,Adani Ennore Container Terminal Pvt Ltd.,202303,460.81
732,271872,Adani Ennore Container Terminal Pvt Ltd.,202203,362.77
733,112599,Adani Enterprises Ltd.,202403,16639.54
734,112599,Adani Enterprises Ltd.,202303,13933.78
735,112599,Adani Enterprises Ltd.,202203,4730.67
736,245094,Adani Estate Management Pvt Ltd.,202203,1058.86
737,254256,Adani Estates Pvt Ltd.,202303,647.03
738,254256,Adani Estates Pvt Ltd.,202203,641.34
739,290620,Adani Green Energy (Tamilnadu) Ltd.,202303,1252.97
740,290620,Adani Green Energy (Tamilnadu) Ltd.,202203,1114.77
741,289554,Adani Green Energy Ltd.,202403,4411.00
742,289554,Adani Green Energy Ltd.,202303,4908.00
743,289554,Adani Green Energy Ltd.,202203,1520.00
744,228348,Adani Hazira Port Pvt Ltd.,202403,6400.92
745,228348,Adani Hazira Port Pvt Ltd.,202303,5337.42
746,228348,Adani Hazira Port Pvt Ltd.,202203,4246.56
747,271873,Adani Hospitals Mundra Pvt Ltd.,202403,0.91
748,271873,Adani Hospitals Mundra Pvt Ltd.,202303,-0.22
749,271873,Adani Hospitals Mundra Pvt Ltd.,202203,-0.21
750,228349,Adani Infra (India) Ltd.,202403,211.13
751,228349,Adani Infra (India) Ltd.,202303,3373.66
752,228349,Adani Infra (India) Ltd.,202203,3364.59
753,236057,Adani Infrastructure & Developers Pvt Ltd.,202403,3869.18
754,236057,Adani Infrastructure & Developers Pvt Ltd.,202303,193.28
755,236057,Adani Infrastructure & Developers Pvt Ltd.,202203,250.95
756,295132,ADANI Infrastructure Management Services Ltd.,202403,991.94
757,295132,ADANI Infrastructure Management Services Ltd.,202303,925.61
758,295132,ADANI Infrastructure Management Services Ltd.,202203,860.00
759,242635,Adani International Container Terminal Pvt Ltd.,202403,1363.08
760,242635,Adani International Container Terminal Pvt Ltd.,202303,1087.22
761,242635,Adani International Container Terminal Pvt Ltd.,202203,824.90
762,242636,Adani Kandla Bulk Terminal Pvt Ltd.,202403,-62.19
763,242636,Adani Kandla Bulk Terminal Pvt Ltd.,202303,3.69
764,242636,Adani Kandla Bulk Terminal Pvt Ltd.,202203,-401.28
765,211215,Adani Krishnapatnam Port Ltd.,202403,2529.92
766,211215,Adani Krishnapatnam Port Ltd.,202303,2103.60
767,211215,Adani Krishnapatnam Port Ltd.,202203,1579.11
768,226338,Adani Logistics Ltd,202403,12555.85
769,226338,Adani Logistics Ltd,202303,11004.08
770,226338,Adani Logistics Ltd,202203,7682.76
771,222776,Adani Logistics Services Pvt Ltd.,202403,244.07
772,222776,Adani Logistics Services Pvt Ltd.,202303,427.16
773,222776,Adani Logistics Services Pvt Ltd.,202203,365.50
774,242249,Adani Murmugao Port Terminal Pvt Ltd.,202403,-332.57
775,242249,Adani Murmugao Port Terminal Pvt Ltd.,202303,-337.50
776,242249,Adani Murmugao Port Terminal Pvt Ltd.,202203,-302.56
777,228350,Adani Petronet (Dahej) Port Pvt Ltd.,202403,1755.79
778,228350,Adani Petronet (Dahej) Port Pvt Ltd.,202303,1369.25
779,228350,Adani Petronet (Dahej) Port Pvt Ltd.,202203,1122.77
780,132921,Adani Ports and Special Economic Zone Ltd.,202403,29187.63
781,132921,Adani Ports and Special Economic Zone Ltd.,202303,28536.16
782,132921,Adani Ports and Special Economic Zone Ltd.,202203,26239.49
783,212291,Adani Power Dahej Pvt Ltd,202403,-687.58
784,212291,Adani Power Dahej Pvt Ltd,202303,-673.78
785,212291,Adani Power Dahej Pvt Ltd,202203,-668.95
786,209867,Adani Power Ltd.,202403,40216.22
787,209867,Adani Power Ltd.,202303,28223.87
788,209867,Adani Power Ltd.,202203,18463.89
789,228351,Adani Power Maharashtra Ltd.,202203,7909.25
790,212292,Adani Power Rajasthan Limited,202203,5510.15
791,280231,Adani Properties Pvt Ltd.,202403,17374.33
792,280231,Adani Properties Pvt Ltd.,202303,15772.61
793,280231,Adani Properties Pvt Ltd.,202203,8910.48
794,289871,Adani Rail Infra Pvt Ltd.,202303,11297.73
795,289871,Adani Rail Infra Pvt Ltd.,202203,7274.33
796,290621,Adani Resources Pvt Ltd.,202403,1.66
797,290621,Adani Resources Pvt Ltd.,202303,1.40
798,290621,Adani Resources Pvt Ltd.,202203,1.06
799,296252,Adani Road Transport Ltd.,202403,703.56
800,296252,Adani Road Transport Ltd.,202303,330.20
801,296252,Adani Road Transport Ltd.,202203,132.36
802,242783,Adani Shipping (India) Pvt Ltd.,202403,0.49
803,242783,Adani Shipping (India) Pvt Ltd.,202303,0.23
804,242783,Adani Shipping (India) Pvt Ltd.,202203,0.30
805,228347,Adani Total Gas Ltd.,202403,3563.37
806,228347,Adani Total Gas Ltd.,202303,2938.05
807,228347,Adani Total Gas Ltd.,202203,2429.99
808,271874,Adani Transmission (India) Ltd.,202403,1924.41
809,271874,Adani Transmission (India) Ltd.,202303,2824.06
810,271874,Adani Transmission (India) Ltd.,202203,2506.44
811,290622,Adani Transmission (Rajasthan) Ltd.,202403,44.37
812,290622,Adani Transmission (Rajasthan) Ltd.,202303,33.32
813,290622,Adani Transmission (Rajasthan) Ltd.,202203,25.35
814,291485,Adani Transmission Bikaner Sikar Pvt Ltd.,202403,83.64
815,291485,Adani Transmission Bikaner Sikar Pvt Ltd.,202303,70.57
816,291485,Adani Transmission Bikaner Sikar Pvt Ltd.,202203,60.16
817,242638,Adani Vizag Coal Terminal Pvt Ltd.,202403,-262.49
818,242638,Adani Vizag Coal Terminal Pvt Ltd.,202303,-296.21
819,242638,Adani Vizag Coal Terminal Pvt Ltd.,202203,-306.56
820,267744,Adani Warehousing Services Pvt Ltd.,202403,10.93
821,267744,Adani Warehousing Services Pvt Ltd.,202303,10.26
822,267744,Adani Warehousing Services Pvt Ltd.,202203,-1.73
823,254263,Adani Welspun Exploration Ltd.,202303,-149.09
824,254263,Adani Welspun Exploration Ltd.,202203,-146.59
825,126711,Adarsh Plant Protect Ltd.,202403,1.46
826,126711,Adarsh Plant Protect Ltd.,202303,0.98
827,126711,Adarsh Plant Protect Ltd.,202203,0.83
828,207675,Adbur Pvt. Ltd.,202303,3.72
829,207675,Adbur Pvt. Ltd.,202203,3.92
830,123411,ADC India Communications Ltd.,202403,70.85
831,123411,ADC India Communications Ltd.,202303,51.98
832,123411,ADC India Communications Ltd.,202203,50.24
833,290512,Adcock Ingram Ltd.,202403,427.24
834,290512,Adcock Ingram Ltd.,202303,420.69
835,290512,Adcock Ingram Ltd.,202203,334.29
836,206227,Adcon Capital Services Ltd.,202403,33.00
837,206227,Adcon Capital Services Ltd.,202303,30.05
838,206227,Adcon Capital Services Ltd.,202203,4.05
839,236060,Adcon Technologies Ltd.,202303,4.49
840,236060,Adcon Technologies Ltd.,202203,3.97
841,316825,Adcounty Media India Ltd.,202403,20.27
842,316825,Adcounty Media India Ltd.,202303,11.92
843,316825,Adcounty Media India Ltd.,202203,4.27
844,212296,Add Pens Pvt Ltd.,202403,-6.94
845,212296,Add Pens Pvt Ltd.,202303,-3.86
846,212296,Add Pens Pvt Ltd.,202203,-2.19
847,242785,ADD Technologies (India) Ltd.,202303,4.27
848,242785,ADD Technologies (India) Ltd.,202203,4.65
849,107852,Addi Industries Ltd.,202403,75.88
850,107852,Addi Industries Ltd.,202303,72.70
851,107852,Addi Industries Ltd.,202203,55.78
852,312605,Addictive Learning Technology Ltd.,202403,67.66
853,312605,Addictive Learning Technology Ltd.,202303,1.96
854,312605,Addictive Learning Technology Ltd.,202203,-0.51
855,207676,Addison & Co. Ltd.,202403,187.87
856,207676,Addison & Co. Ltd.,202303,171.90
857,207676,Addison & Co. Ltd.,202203,159.78
858,315417,Addlife Coating Systems Pvt Ltd.,202303,4.45
859,315417,Addlife Coating Systems Pvt Ltd.,202203,3.21
860,236062,Addon Export House Ltd.,202403,-2.79
861,236062,Addon Export House Ltd.,202303,-2.06
862,236062,Addon Export House Ltd.,202203,-0.53
863,290394,Add-Shop E-Retail Ltd.,202403,110.03
864,290394,Add-Shop E-Retail Ltd.,202303,106.88
865,290394,Add-Shop E-Retail Ltd.,202203,39.39
866,223981,Addvalue International Pvt Ltd,202303,8.57
867,223981,Addvalue International Pvt Ltd,202203,9.91
868,210587,Adecco India Pvt Ltd.,202403,282.88
869,210587,Adecco India Pvt Ltd.,202303,281.88
870,210587,Adecco India Pvt Ltd.,202203,322.48
871,235886,Adesh International Pvt Ltd.,202303,5.82
872,235886,Adesh International Pvt Ltd.,202203,5.88
873,267745,Adeshwar Infrabuild Ltd.,202403,-0.25
874,267745,Adeshwar Infrabuild Ltd.,202303,-0.24
875,267745,Adeshwar Infrabuild Ltd.,202203,0.01
876,223682,Adeshwar Meditex Ltd.,202403,34.91
877,223682,Adeshwar Meditex Ltd.,202303,32.91
878,223682,Adeshwar Meditex Ltd.,202203,30.95
879,224681,ADF Foods (India) Ltd.,202403,0.58
880,224681,ADF Foods (India) Ltd.,202303,0.23
881,224681,ADF Foods (India) Ltd.,202203,0.29
882,119183,ADF Foods Ltd.,202403,450.53
